ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
2,0,38210,112,599841,803,8,1919498,53198719,NULL,SOLLA ASSETS s.r.o.,Košice - mestská časť Šaca,Vstupný areál U.S. STEEL,4454,10/08/2020,29/07/2020,FALSE,SUSR,11/08/2020 02:30,11/08/2020 02:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,21,38320,112,599841,803,8,1564134,47916664,2024142230,Phoenix Services Slovensko s.r.o.,Košice - mestská časť Šaca,Vstupný areál U.S. Steel,4454,07/04/2020,03/10/2014,FALSE,SUSR,17/05/2016 21:10,12/05/2020 20:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,100-149 zamestnancov,100-149 employees,Zahraničné,Foreign,100,149,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599841,803,8,1487922,47432586,2023872774,V.M.BioTech s.r.o.,Košice - mestská časť Šaca,Lúčna 34,4015,14/02/2018,27/09/2013,FALSE,SUSR,17/05/2016 21:08,15/02/2018 02:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,599841,803,8,174788,31711383,2020947005,STAMO spoločnosť s ručením obmedzeným v likvidácii,Košice - mestská časť Šaca,Vstupný areál U.S.Steel,4454,09/02/2017,24/07/1995,FALSE,SUSR,17/05/2016 20:51,31/08/2019 08:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,121,599841,803,8,176318,31717608,2020952670,"CASSFERRO, a.s.",Košice - mestská časť Šaca,Vstupný areál U.S.Steel,4454,09/02/2017,04/12/1995,FALSE,SUSR,17/05/2016 20:51,31/08/2019 08:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Akc. spol.,Joint stock company,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,5,38110,112,599841,803,8,212774,36211516,2020054355,ZBERKO s.r.o.,Košice - mestská časť Šaca,Cesta do Hanisky 12,4015,31/07/2017,14/01/2002,FALSE,SUSR,17/05/2016 20:52,01/08/2017 06:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,6,38320,112,599841,803,8,70999,35913851,2021918613,"Loacker Recycling, s.r.o.",Košice - mestská časť Šaca,Cesta do Hanisky 11,4015,03/07/2018,22/12/2004,FALSE,SUSR,17/05/2016 20:44,04/07/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Šaca,Košice-Šaca,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,10-19 zamestnancov,10-19 employees,Zahraničné,Foreign,10,19,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38320,112,599883,803,8,766039,45004684,2022901012,VTI Group s.r.o.,Košice - mestská časť Sídlisko KVP,Cottbuská 9,4023,31/07/2017,16/10/2009,FALSE,SUSR,17/05/2016 21:01,01/08/2017 13:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,599883,803,8,295758,17173639,NULL,Ante Erceg,Košice - mestská časť Sídlisko KVP,Zombova 45,4023,31/07/2017,16/01/1992,FALSE,SUSR,17/05/2016 20:53,01/08/2017 07:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599824,805,8,1227327,46705449,2023557492,CIDED s.r.o.,Košice - mestská časť Juh,Žižkova 6,4001,31/07/2017,14/06/2012,FALSE,SUSR,17/05/2016 21:07,01/08/2017 16:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,599883,803,8,491762,43318860,1025620123,Ing. František Hönsch F&H,Košice - mestská časť Sídlisko KVP,Jasuschova 8,4023,09/09/2020,01/09/2006,FALSE,SUSR,17/05/2016 20:57,10/09/2020 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,599883,803,8,702337,43987222,1025952224,Ján Jonec,Košice - mestská časť Sídlisko KVP,Húskova 1283/9,4023,31/07/2017,08/03/2008,FALSE,SUSR,17/05/2016 21:00,01/08/2017 13:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,101,599883,803,8,719071,32472005,1025895618,Martin Harajda,Košice - mestská časť Sídlisko KVP,Čordákova 7,4023,31/07/2017,23/01/1995,FALSE,SUSR,17/05/2016 21:01,01/08/2017 13:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
8,0,38110,121,599824,805,8,375531,36446254,2020010663,"DUTEKO, a.s.",Košice - mestská časť Juh,Rastislavova 98,4346,07/12/2020,29/04/1997,FALSE,SUSR,17/05/2016 22:25,08/12/2020 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
8,0,38320,112,599824,805,8,329908,43853005,2022488787,KOSIT Jasov s.r.o.,Košice - mestská časť Juh,Rastislavova 98,4346,07/12/2020,30/11/2007,FALSE,SUSR,17/05/2016 20:54,08/12/2020 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
8,0,38110,121,599824,805,8,1675416,50606000,2120398797,"TMHC, a. s.",Košice - mestská časť Juh,Rastislavova 98,4346,07/12/2020,10/12/2016,FALSE,SUSR,10/02/2017 08:40,08/12/2020 02:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38110,112,599824,805,8,1464209,47383917,2023864799,MITHRA s.r.o.,Košice - mestská časť Juh,Užhorodská 29,4011,07/12/2020,17/09/2013,FALSE,SUSR,17/05/2016 21:07,08/12/2020 02:23,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,3,38210,112,599824,805,8,1105087,46159312,2023261163,"BAVARIA servis, s. r. o.",Košice - mestská časť Juh,Južná trieda 78,4001,07/12/2020,10/05/2011,FALSE,SUSR,17/05/2016 21:04,08/12/2020 02:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38110,112,599824,805,8,690268,44157452,2022604705,"OKATECH, s.r.o.",Košice - mestská časť Juh,Werferova 1,4011,31/07/2017,08/05/2008,FALSE,SUSR,17/05/2016 21:00,01/08/2017 12:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,2,38210,112,599824,805,8,628442,36573345,2021746320,REMKO Sirník s.r.o.,Košice - mestská časť Juh,Rastislavova 98,4346,06/09/2017,30/09/2003,FALSE,SUSR,17/05/2016 20:59,07/09/2017 02:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,1 zamestnanec,1 employees,Zahraničné,Foreign,1,1,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,2,38320,112,599824,805,8,156545,31667775,2020487700,"Harsco Metals Slovensko, s.r.o.",Košice - mestská časť Juh,Štúrova 44,4001,05/08/2019,02/02/1993,FALSE,SUSR,17/05/2016 20:50,06/08/2019 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,1 zamestnanec,1 employees,Zahraničné,Foreign,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38110,112,599824,805,8,343869,36814563,2022423238,TIMES SQUARE s.r.o.,Košice - mestská časť Juh,Štúrova 26,4001,31/07/2017,07/08/2007,FALSE,SUSR,17/05/2016 20:54,01/08/2017 08:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38210,112,599824,805,8,1557036,47876581,2024127809,SLOMET TRADING s.r.o.,Košice - mestská časť Juh,Ostravská 1016/20,4011,07/12/2020,14/08/2014,FALSE,SUSR,17/05/2016 23:41,08/12/2020 02:26,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599824,805,8,487294,36199711,2020040165,MI6 s.r.o.,Košice - mestská časť Juh,Rázusová 49,4001,05/11/2018,18/07/2000,FALSE,SUSR,17/05/2016 22:36,06/11/2018 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
8,1,38210,121,599824,805,8,367569,36450758,2020000455,"OZÓN Hanušovce, a.s.",Košice - mestská časť Juh,Rastislavova 98,4346,05/08/2019,28/10/1997,FALSE,SUSR,17/05/2016 22:24,06/08/2019 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Spracúv.bezp.odpadu,Disposal of n-hazard.was,0 zamestnancov,0 employees,Medzinárodné - súkromné,International-private,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599824,805,8,1725178,51119617,2120605168,BAUkret s.r.o.,Košice - mestská časť Juh,Južná trieda 4B,4001,08/01/2021,22/09/2017,FALSE,SUSR,07/10/2017 03:29,09/01/2021 07:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,11,38210,112,599824,805,8,1567525,48024015,2120004194,Skládka SK s. r. o.,Košice - mestská časť Juh,Jantárová 1,4001,03/07/2020,18/02/2015,FALSE,SUSR,17/05/2016 21:10,04/07/2020 05:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,25-49 zamestnancov,25-49 employees,Súkromné tuzemské,Private inland,25,49,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599824,805,8,1722971,51094215,2120587689,DCommerce s.r.o.,Košice - mestská časť Juh,Rázusova 49,4001,29/03/2018,07/09/2017,FALSE,SUSR,07/10/2017 03:14,08/04/2018 03:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599824,805,8,1915294,53089731,NULL,SS Vision s.r.o.,Košice - mestská časť Juh,Užhorodská 1,4011,03/07/2020,06/06/2020,FALSE,SUSR,04/07/2020 06:35,04/07/2020 06:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38110,112,599824,805,8,554924,36215309,2020050461,TRIEMKOV spol. s r.o.,Košice - mestská časť Juh,Jarmočná 5/A,4001,07/04/2020,01/07/2002,FALSE,SUSR,17/05/2016 20:58,12/05/2020 20:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,599824,805,8,102251,36602680,2022119737,EKONAT s.r.o.,Košice - mestská časť Juh,Fejova 12,4001,31/07/2017,27/01/2006,FALSE,SUSR,17/05/2016 20:46,01/08/2017 03:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,5,38320,121,599824,805,8,217866,36213241,2020048789,"TOPlast, a.s.",Košice - mestská časť Juh,Werferova 1,4011,03/07/2020,28/03/2002,FALSE,SUSR,17/05/2016 20:52,04/07/2020 02:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Recyklácia tried.mater.,Recovery of sorted mat.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,2,38320,112,599824,805,8,1208260,46727973,2023545887,W&G Group s.r.o.,Košice - mestská časť Juh,Partizánska 3,4001,05/02/2019,28/06/2012,FALSE,SUSR,17/05/2016 21:06,06/02/2019 02:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38210,112,599824,805,8,1579000,48035980,NULL,"WFG Technology, s.r.o.",Košice - mestská časť Juh,Zborovská 4,4001,31/07/2017,04/03/2015,FALSE,SUSR,17/05/2016 21:10,01/08/2017 18:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38110,112,599824,805,8,1572539,47994941,2024168454,PFM Service s.r.o.,Košice - mestská časť Juh,Jánošíkova 8,4001,31/07/2017,18/12/2014,FALSE,SUSR,17/05/2016 21:10,01/08/2017 18:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,599824,805,8,1299,698016,2021199741,STEFALEX spol. s r.o.,Košice - mestská časť Juh,Alejová 9,4001,31/07/2017,18/04/1991,FALSE,SUSR,17/05/2016 20:40,01/08/2017 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,1,38320,101,599824,805,8,19574,10728244,1020624484,Ing. Florián Hatala - Stavebná firma FH NOKO,Košice - mestská časť Juh,Poľská 9,4001,31/07/2017,13/08/1990,FALSE,SUSR,17/05/2016 20:41,01/08/2017 02:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník,Entrepreneur,Recyklácia tried.mater.,Recovery of sorted mat.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38110,112,599824,805,8,76529,36588296,2021927941,"A.B. PLAST, s.r.o. v likvidácii",Košice - mestská časť Juh,Partizánska 3,4001,30/10/2020,11/01/2005,FALSE,SUSR,17/05/2016 20:45,31/10/2020 02:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Zber nie nebezp.odpadu,Coll.of non-hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Waste collection,E38.1,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
8,25,38210,121,599824,805,8,223511,36205214,2020061461,KOSIT a.s.,Košice - mestská časť Juh,Rastislavova 98,4346,04/04/2019,21/03/2001,TRUE,SUSR,17/05/2016 20:52,05/04/2019 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Spracúv.bezp.odpadu,Disposal of n-hazard.was,500-999 zamestnancov,500-999 employees,Medzinárodné - súkromné,International-private,500,999,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,38320,112,599824,805,8,247970,36577910,2021846662,EKOS PLUS s.r.o.,Košice - mestská časť Juh,Omská 29,4001,31/07/2017,16/03/2004,FALSE,SUSR,17/05/2016 20:52,01/08/2017 07:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Recyklácia tried.mater.,Recovery of sorted mat.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Materials recovery,E38.3,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
7,0,38210,112,599824,805,8,329762,36857343,2022564599,METAL 11 s.r.o.,Košice - mestská časť Juh,Južná trieda 93,4001,31/07/2017,20/03/2008,FALSE,SUSR,17/05/2016 20:54,01/08/2017 08:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Spracúv.bezp.odpadu,Disposal of n-hazard.was,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
