ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw,eu_tour,unwto_oecd_tour
7,0,56101,112,528129,811,8,1066028,45383430,2022971247,TOKAJ OBSIDIUS s.r.o.,Bara,Malá Bara 53,7632,05/02/2019,23/01/2010,FALSE,SUSR,17/05/2016 23:13,06/02/2019 02:40,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Bara,Bara,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,TRUE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,91010,112,528129,811,8,1720706,51106051,2120587194,OREMUS Consulting s.r.o.,Bara,Malá Bara 53,7632,20/03/2018,09/09/2017,FALSE,SUSR,07/10/2017 02:57,20/03/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Bara,Bara,Spol. s r. o.,Limited liability comp.,Čin.knižníc a archívov,"Libraries, archives act.",nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Libraries, archives, museums and other cultural activities",R91.0,R91,"Libraries, archives, museums and other cultural activities",R,"Arts, entertainment and recreation",TRUE,TRUE,True,NULL,NULL,culture industries
2,2,56109,107,528218,811,8,484614,37536371,1043995964,Marta Titková - HOSTINEC U BAŽANTA,Brezina,Obchodná 36,7612,06/09/2017,28/11/2000,FALSE,SUSR,17/05/2016 22:36,07/09/2017 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Brezina,Brezina,Živ. a SHR roľník,"Entrepreneur,priv.farm.",Ost.účelové stravovanie,Other purpose consume,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,79120,101,521299,806,8,44784,32553838,1031721636,Mgr. Pavol Krausz - Elán,Čaňa,Lesná 1116/15,4414,09/05/2018,31/03/1993,FALSE,SUSR,17/05/2016 21:51,10/05/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Čin.cestov.kancelárií,Tour operator activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Travel agency and tour operator activities,N79.1,N79,"Travel agency, tour operator and other reservation service and related activities",N,Administrative and support service activities,FALSE,FALSE,True,NULL,primary tourism industry,t&t agencies and other reservation services
2,0,49320,105,521299,806,8,1856183,52405931,NULL,Erik Miľo,Čaňa,Lesná 1043/9,4414,05/08/2019,06/05/2019,FALSE,SUSR,06/08/2019 02:38,06/08/2019 02:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,1,49390,101,521299,806,8,1581465,48040835,NULL,Ondrej Zámborsky,Čaňa,Lesná 835/4,4414,04/11/2020,26/01/2015,FALSE,SUSR,17/05/2016 21:10,05/11/2020 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,55100,101,521299,806,8,35307,32546700,NULL,Sestay Pavol,Čaňa,Čaňa,4414,29/12/2015,03/08/1992,FALSE,SUSR,17/05/2016 21:50,01/09/2019 12:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Hotelové ubytovanie,Hotels and simil.accomod,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Hotels and similar accommodation,I55.1,I55,Accommodation,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,primary tourism industry,tourism accommodation services
2,2,56101,112,521299,806,8,1494244,47429691,2023916983,"Mlečkar, s.r.o.",Čaňa,Mieru 557/42,4414,10/08/2020,08/10/2013,FALSE,SUSR,17/05/2016 21:08,11/08/2020 02:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56101,112,521299,806,8,797088,44614322,2022758727,"SCARABEUS SERVICES, spol. s r.o.",Čaňa,Lesná 11,4414,30/10/2020,10/02/2009,FALSE,SUSR,17/05/2016 23:06,31/10/2020 04:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,101,521299,806,8,35536,32563591,1031430213,Milan Olenič - ACMIL,Čaňa,Zimná 771/34,4414,09/09/2020,27/02/1996,FALSE,SUSR,17/05/2016 21:50,10/09/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56300,101,521299,806,8,1786216,50329774,NULL,Martin Luka - U Martina,Čaňa,Košická 212/28,4414,06/08/2018,11/04/2018,FALSE,SUSR,07/08/2018 02:04,07/08/2018 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56300,101,521299,806,8,111886,41451791,1074877309,Emília Töröková -OBČERSTVENIE u ANDYHO,Čaňa,Agátová 877/11,4414,31/07/2017,21/04/2005,FALSE,SUSR,17/05/2016 21:58,01/08/2017 03:26,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
7,0,56109,112,521299,806,8,475997,35786264,2020278007,"VEĽKÝ SHANGHAI, spol. s r.o.",Čaňa,Mieru 24,4414,31/07/2017,17/04/2000,FALSE,SUSR,17/05/2016 22:35,01/08/2017 10:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Ost.účelové stravovanie,Other purpose consume,nezistený,unknown,Zahraničné,Foreign,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56300,101,521299,806,8,678577,35090791,1036686365,Margita Šándorová,Čaňa,Tichá 35,4414,31/07/2017,27/05/1998,FALSE,SUSR,17/05/2016 22:54,01/08/2017 12:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56101,112,521299,806,8,1844943,52457109,NULL,"Mňamka Marika, s. r. o.",Čaňa,Košická 17/1182,4414,22/10/2019,28/06/2019,FALSE,SUSR,06/08/2019 02:27,29/10/2019 15:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56101,112,521299,806,8,1485787,47458861,2023891584,Koma-Servis s.r.o.,Čaňa,Pokroku 12,4414,31/07/2017,10/10/2013,FALSE,SUSR,17/05/2016 23:34,01/08/2017 17:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,3,56101,112,521299,806,8,1492289,47334363,2023824352,LU-TO s.r.o.,Čaňa,Slnečná 8,4414,04/04/2019,24/07/2013,FALSE,SUSR,17/05/2016 23:35,05/04/2019 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,90040,112,521299,806,8,1504143,47194634,2023791539,"Traky, s.r.o.",Čaňa,Lesná 9,4414,31/07/2017,22/06/2013,FALSE,SUSR,17/05/2016 23:36,01/08/2017 17:26,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Prevádzka kultúr.zariad.,Artistic creation,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,"Creative, arts and entertainment activities",R90.0,R90,"Creative, arts and entertainment activities",R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,culture industries
2,1,56101,101,521299,806,8,1609829,50108425,1121288509,Štefan Szilágyi JUSICO,Čaňa,Tichá 72/12,4414,14/02/2018,01/02/2016,FALSE,SUSR,17/05/2016 23:46,15/02/2018 03:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,93290,101,521299,806,8,280235,40913112,1070428766,Radoslav Jaczko,Čaňa,Osloboditeľov 133/95,4414,31/07/2017,21/01/2004,FALSE,SUSR,17/05/2016 22:15,01/08/2017 07:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Živnostník,Entrepreneur,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,93290,112,521299,806,8,142932,36600253,2022093865,HEXE ENTERPRISE s.r.o.,Čaňa,Lesná 5,4414,07/12/2020,29/11/2005,FALSE,SUSR,17/05/2016 20:49,08/12/2020 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,"Ost.zábav,voľnočas.čin.",Oth.amusement act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Amusement and recreation activities,R93.2,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,93190,105,521299,806,8,1528864,47638842,NULL,Mgr. Ľubomíra Smreková,Čaňa,Záhradná 1159/63,4414,22/10/2019,01/01/2017,FALSE,SUSR,17/05/2016 23:38,29/10/2019 11:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,FO-slob.povolanie,Freelance occupation,Ost.športové čin.,Other sports activities,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
6,0,93110,701,521299,806,8,676555,35509821,NULL,Školský športový klub JUNIOR pri ZŠ Čaňa,Čaňa,Pionierska 33,4414,31/07/2017,08/12/1994,FALSE,SUSR,17/05/2016 22:54,01/08/2017 12:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,"Združenie (zväz,spolok)",Association,Prevádzka šport.zar.,Operat.of sports facilit,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,4,93110,112,521299,806,8,1814874,52095894,2120901684,Šport Čaňa s.r.o.,Čaňa,Osloboditeľov 18,4414,30/10/2020,19/12/2018,FALSE,SUSR,06/02/2019 03:22,31/10/2020 06:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Prevádzka šport.zar.,Operat.of sports facilit,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,1,93110,112,521299,806,8,1803192,51980975,2120858718,TISISPORT s.r.o.,Čaňa,Osloboditeľov 150/99,4414,03/07/2020,16/10/2018,FALSE,SUSR,06/11/2018 02:13,04/07/2020 06:16,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Čaňa,Čaňa,Spol. s r. o.,Limited liability comp.,Prevádzka šport.zar.,Operat.of sports facilit,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",FALSE,FALSE,True,NULL,NULL,sport & recreation industries
2,0,49390,101,522104,806,8,739162,44188790,1048538788,Iveta Moravičová,Trstené pri Hornáde,Osloboditeľov 24/29,4411,31/07/2017,16/05/2008,FALSE,SUSR,17/05/2016 23:00,01/08/2017 13:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Trstené pri Hornáde,Trstené pri Hornáde,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,1,49390,101,522104,806,8,1683275,50047256,NULL,Marek Kondaš,Trstené pri Hornáde,Hlboká 325/12,4411,05/02/2019,03/11/2015,FALSE,SUSR,13/04/2017 02:15,06/02/2019 03:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Trstené pri Hornáde,Trstené pri Hornáde,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,5,56300,112,522104,806,8,1103106,46427643,2023393240,MOSCATO s.r.o.,Trstené pri Hornáde,Osloboditeľov 510/158,4411,07/12/2020,17/12/2011,FALSE,SUSR,17/05/2016 23:17,08/12/2020 02:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Trstené pri Hornáde,Trstené pri Hornáde,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56101,112,522104,806,8,1917076,53056922,NULL,BARGI s. r. o.,Trstené pri Hornáde,Školská 2,4411,03/07/2020,21/05/2020,FALSE,SUSR,04/07/2020 06:42,04/07/2020 06:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Trstené pri Hornáde,Trstené pri Hornáde,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,55100,112,528226,811,8,564206,36213284,2020031332,KUPREKREA s.r.o.,Byšta,Kúpele 73,7613,31/07/2017,27/03/2002,FALSE,SUSR,17/05/2016 22:43,01/08/2017 11:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Byšta,Byšta,Spol. s r. o.,Limited liability comp.,Hotelové ubytovanie,Hotels and simil.accomod,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Hotels and similar accommodation,I55.1,I55,Accommodation,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,primary tourism industry,tourism accommodation services
2,0,55200,112,528226,811,8,1847640,52539709,2121057664,Veterný majer s. r. o.,Byšta,Byšta 155,7613,27/06/2020,25/07/2019,FALSE,SUSR,06/08/2019 02:30,28/06/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Byšta,Byšta,Spol. s r. o.,Limited liability comp.,Turistické ubytovanie,Holliday accommodation,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Holiday and other short-stay accommodation,I55.2,I55,Accommodation,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,primary tourism industry,tourism accommodation services
7,2,56101,422,521965,806,8,1901074,52988007,NULL,Nusret Begolli,Sady nad Torysou,Zdoba 232,4441,30/10/2020,10/03/2020,FALSE,SUSR,12/05/2020 20:46,31/10/2020 06:50,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sady nad Torysou,Sady nad Torysou,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,1 zamestnanec,1 employees,Zahraničné,Foreign,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,56101,112,521965,806,8,1907034,53021207,NULL,JS&N Trade s.r.o.,Sady nad Torysou,Zdoba 226,4441,11/05/2020,04/04/2020,FALSE,SUSR,12/05/2020 19:31,12/05/2020 19:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sady nad Torysou,Sady nad Torysou,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,6,56101,112,521965,806,8,254599,36582000,2021850589,"Family Plus, s.r.o.",Sady nad Torysou,Byster 20,4441,30/10/2020,13/07/2004,FALSE,SUSR,17/05/2016 22:13,31/10/2020 02:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sady nad Torysou,Sady nad Torysou,Spol. s r. o.,Limited liability comp.,Jedálne,Eating houses,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
7,0,56101,422,521965,806,8,1586536,48050156,3120043806,Aleksandar Džunja,Sady nad Torysou,Zdoba 46,4441,31/07/2017,04/07/2015,FALSE,SUSR,17/05/2016 23:44,01/08/2017 18:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sady nad Torysou,Sady nad Torysou,"Zahranič.osoba,fyzická",Foreign physical person,Jedálne,Eating houses,nezistený,unknown,Zahraničné,Foreign,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,1,56101,101,521965,806,8,47432,32562136,1031723264,Milan Miko,Sady nad Torysou,Byster 239,4441,31/07/2017,24/09/1992,FALSE,SUSR,17/05/2016 21:51,01/08/2017 02:33,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sady nad Torysou,Sady nad Torysou,Živnostník,Entrepreneur,Jedálne,Eating houses,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,FALSE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49320,105,521965,806,8,350589,44018762,NULL,Štefan Králik - TAXI 5,Sady nad Torysou,Byster,4441,30/10/2020,07/09/2020,FALSE,SUSR,17/05/2016 22:22,31/10/2020 03:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Sady nad Torysou,Sady nad Torysou,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
2,0,56101,101,543756,811,8,1556631,47877847,NULL,Tibor Pandi,Slovenské Nové Mesto,Hlavná 295/163,7633,31/07/2017,01/09/2014,FALSE,SUSR,17/05/2016 23:41,01/08/2017 18:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slovenské Nové Mesto,Slovenské Nové Mesto,Živnostník,Entrepreneur,Jedálne,Eating houses,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Restaurants and mobile food service activities,I56.1,I56,Food and beverage service activities,I,Accommodation and food service activities,TRUE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49390,101,543756,811,8,1684751,50739514,NULL,Róbert Mihók,Slovenské Nové Mesto,Školská 302/21,7633,31/07/2017,10/02/2017,FALSE,SUSR,13/04/2017 02:16,01/08/2017 19:41,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Slovenské Nové Mesto,Slovenské Nové Mesto,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,TRUE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,6,56300,101,543918,811,8,27216,10800271,1023676885,Jolana Ujháziová - KORONA,Veľký Kamenec,Hlavná 65,7636,30/10/2020,09/01/1991,FALSE,SUSR,17/05/2016 21:49,31/10/2020 02:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Veľký Kamenec,Veľký Kamenec,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,SK HOBO CORE,Beverage serving activities,I56.3,I56,Food and beverage service activities,I,Accommodation and food service activities,FALSE,TRUE,True,NULL,partialy tourism industry,catering & food service industries
2,0,49390,101,528374,811,8,1722114,51102749,NULL,Pavol Nagy - FEDOROV,Hrčeľ,Hlavná ulica 165/3,7615,06/10/2017,04/09/2017,FALSE,SUSR,07/10/2017 03:08,07/10/2017 03:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Hrčeľ,Hrčeľ,Živnostník,Entrepreneur,Ost.osobná pozemná dopr.,Oth.pass.land transp.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,TRUE,True,NULL,partialy tourism industry,individual transportation industries
2,0,49320,105,521825,806,8,209320,37639978,1030210192,Štefan Poprocky - ALFA TAXI,Olšovany,Olšovany 115,4419,31/07/2017,19/11/2001,FALSE,SUSR,17/05/2016 22:08,01/08/2017 06:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice - okolie,Košice - okolie,Olšovany,Olšovany,FO-slob.povolanie,Freelance occupation,Taxislužba,Taxi operation,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,SK HOBO CORE,Other passenger land transport,H49.3,H49,Land transport and transport via pipelines,H,Transporting and storage,FALSE,FALSE,True,NULL,partialy tourism industry,individual transportation industries
