mun_id,mun_name,yr,gender_name_en,age_g_id,age_g_name_en,val,meta
SK042B528609,Nižný Žipov,2000,Total,Y55-59,From 55 to 59 years,51,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y15-19,From 15 to 19 years,137,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y45-49,From 45 to 49 years,79,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y5-9,From 5 to 9 years,86,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y25-29,From 25 to 29 years,85,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y40-44,From 40 to 44 years,87,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y60-64,From 60 to 64 years,42,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y30-34,From 30 to 34 years,71,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y35-39,From 35 to 39 years,74,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y20-24,From 20 to 24 years,112,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y50-54,From 50 to 54 years,77,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Total,Y_GE65,65 years or over,126,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y_LE4,4 years or less,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y10-14,From 10 to 14 years,42,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Spolu,Total,584,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y55-59,From 55 to 59 years,28,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y15-19,From 15 to 19 years,69,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y45-49,From 45 to 49 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y5-9,From 5 to 9 years,45,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y25-29,From 25 to 29 years,42,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y40-44,From 40 to 44 years,40,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y60-64,From 60 to 64 years,16,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y30-34,From 30 to 34 years,37,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y35-39,From 35 to 39 years,41,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y20-24,From 20 to 24 years,60,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y50-54,From 50 to 54 years,34,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Men,Y_GE65,65 years or over,40,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y_LE4,4 years or less,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y10-14,From 10 to 14 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Spolu,Total,622,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y55-59,From 55 to 59 years,23,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y15-19,From 15 to 19 years,68,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y45-49,From 45 to 49 years,32,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y5-9,From 5 to 9 years,41,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y25-29,From 25 to 29 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y40-44,From 40 to 44 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y60-64,From 60 to 64 years,26,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y30-34,From 30 to 34 years,34,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y35-39,From 35 to 39 years,33,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y20-24,From 20 to 24 years,52,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y50-54,From 50 to 54 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2000,Women,Y_GE65,65 years or over,86,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y_LE4,4 years or less,129,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y10-14,From 10 to 14 years,91,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Spolu,Total,1353,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y55-59,From 55 to 59 years,71,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y15-19,From 15 to 19 years,105,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y45-49,From 45 to 49 years,89,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y5-9,From 5 to 9 years,97,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y25-29,From 25 to 29 years,115,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y40-44,From 40 to 44 years,84,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y60-64,From 60 to 64 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y30-34,From 30 to 34 years,97,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y35-39,From 35 to 39 years,72,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y20-24,From 20 to 24 years,151,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y50-54,From 50 to 54 years,81,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Total,Y_GE65,65 years or over,124,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y_LE4,4 years or less,63,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y10-14,From 10 to 14 years,46,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Spolu,Total,653,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y55-59,From 55 to 59 years,28,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y15-19,From 15 to 19 years,52,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y45-49,From 45 to 49 years,42,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y5-9,From 5 to 9 years,44,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y25-29,From 25 to 29 years,65,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y40-44,From 40 to 44 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y60-64,From 60 to 64 years,25,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y30-34,From 30 to 34 years,46,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y35-39,From 35 to 39 years,38,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y20-24,From 20 to 24 years,77,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y50-54,From 50 to 54 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Men,Y_GE65,65 years or over,37,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y_LE4,4 years or less,66,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y10-14,From 10 to 14 years,45,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Spolu,Total,700,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y55-59,From 55 to 59 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y15-19,From 15 to 19 years,53,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y45-49,From 45 to 49 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y5-9,From 5 to 9 years,53,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y25-29,From 25 to 29 years,50,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y40-44,From 40 to 44 years,41,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y60-64,From 60 to 64 years,22,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y30-34,From 30 to 34 years,51,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y35-39,From 35 to 39 years,34,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y20-24,From 20 to 24 years,74,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y50-54,From 50 to 54 years,34,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2005,Women,Y_GE65,65 years or over,87,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y_LE4,4 years or less,114,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y10-14,From 10 to 14 years,107,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Spolu,Total,1395,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y55-59,From 55 to 59 years,77,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y15-19,From 15 to 19 years,97,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y45-49,From 45 to 49 years,82,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y5-9,From 5 to 9 years,114,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y25-29,From 25 to 29 years,142,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y40-44,From 40 to 44 years,73,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y60-64,From 60 to 64 years,72,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y30-34,From 30 to 34 years,109,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y35-39,From 35 to 39 years,98,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y20-24,From 20 to 24 years,108,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y50-54,From 50 to 54 years,88,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Total,Y_GE65,65 years or over,114,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y_LE4,4 years or less,57,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y10-14,From 10 to 14 years,50,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Spolu,Total,689,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y55-59,From 55 to 59 years,44,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y15-19,From 15 to 19 years,52,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y45-49,From 45 to 49 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y5-9,From 5 to 9 years,56,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y25-29,From 25 to 29 years,75,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y40-44,From 40 to 44 years,38,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y60-64,From 60 to 64 years,30,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y30-34,From 30 to 34 years,64,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y35-39,From 35 to 39 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y20-24,From 20 to 24 years,55,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y50-54,From 50 to 54 years,41,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Men,Y_GE65,65 years or over,41,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y_LE4,4 years or less,57,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y10-14,From 10 to 14 years,57,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Spolu,Total,706,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y55-59,From 55 to 59 years,33,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y15-19,From 15 to 19 years,45,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y45-49,From 45 to 49 years,39,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y5-9,From 5 to 9 years,58,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y25-29,From 25 to 29 years,67,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y40-44,From 40 to 44 years,35,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y60-64,From 60 to 64 years,42,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y30-34,From 30 to 34 years,45,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y35-39,From 35 to 39 years,55,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y20-24,From 20 to 24 years,53,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y50-54,From 50 to 54 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2010,Women,Y_GE65,65 years or over,73,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y_LE4,4 years or less,116,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y10-14,From 10 to 14 years,119,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Spolu,Total,1501,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y55-59,From 55 to 59 years,82,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y15-19,From 15 to 19 years,100,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y45-49,From 45 to 49 years,70,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y5-9,From 5 to 9 years,116,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y25-29,From 25 to 29 years,114,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y40-44,From 40 to 44 years,100,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y60-64,From 60 to 64 years,73,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y30-34,From 30 to 34 years,151,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y35-39,From 35 to 39 years,120,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y20-24,From 20 to 24 years,106,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y50-54,From 50 to 54 years,82,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Total,Y_GE65,65 years or over,152,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y_LE4,4 years or less,66,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y10-14,From 10 to 14 years,56,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Spolu,Total,736,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y55-59,From 55 to 59 years,35,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y15-19,From 15 to 19 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y45-49,From 45 to 49 years,35,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y5-9,From 5 to 9 years,56,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y25-29,From 25 to 29 years,51,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y40-44,From 40 to 44 years,44,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y60-64,From 60 to 64 years,38,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y30-34,From 30 to 34 years,81,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y35-39,From 35 to 39 years,71,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y20-24,From 20 to 24 years,55,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y50-54,From 50 to 54 years,43,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Men,Y_GE65,65 years or over,58,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y_LE4,4 years or less,50,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y10-14,From 10 to 14 years,63,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Spolu,Total,765,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y55-59,From 55 to 59 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y15-19,From 15 to 19 years,53,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y45-49,From 45 to 49 years,35,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y5-9,From 5 to 9 years,60,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y25-29,From 25 to 29 years,63,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y40-44,From 40 to 44 years,56,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y60-64,From 60 to 64 years,35,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y30-34,From 30 to 34 years,70,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y35-39,From 35 to 39 years,49,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y20-24,From 20 to 24 years,51,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y50-54,From 50 to 54 years,39,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2015,Women,Y_GE65,65 years or over,94,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y_LE4,4 years or less,94,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y10-14,From 10 to 14 years,114,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Spolu,Total,1463,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y55-59,From 55 to 59 years,80,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y15-19,From 15 to 19 years,116,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y45-49,From 45 to 49 years,93,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y5-9,From 5 to 9 years,112,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y25-29,From 25 to 29 years,94,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y40-44,From 40 to 44 years,113,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y60-64,From 60 to 64 years,70,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y30-34,From 30 to 34 years,105,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y35-39,From 35 to 39 years,144,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y20-24,From 20 to 24 years,90,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y50-54,From 50 to 54 years,67,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Total,Y_GE65,65 years or over,171,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y_LE4,4 years or less,48,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y10-14,From 10 to 14 years,54,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Spolu,Total,718,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y55-59,From 55 to 59 years,41,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y15-19,From 15 to 19 years,52,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y45-49,From 45 to 49 years,40,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y5-9,From 5 to 9 years,66,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y25-29,From 25 to 29 years,49,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y40-44,From 40 to 44 years,66,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y60-64,From 60 to 64 years,30,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y30-34,From 30 to 34 years,51,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y35-39,From 35 to 39 years,77,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y20-24,From 20 to 24 years,46,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y50-54,From 50 to 54 years,33,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Men,Y_GE65,65 years or over,65,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y_LE4,4 years or less,46,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y10-14,From 10 to 14 years,60,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Spolu,Total,745,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y55-59,From 55 to 59 years,39,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y15-19,From 15 to 19 years,64,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y45-49,From 45 to 49 years,53,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y5-9,From 5 to 9 years,46,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y25-29,From 25 to 29 years,45,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y40-44,From 40 to 44 years,47,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y60-64,From 60 to 64 years,40,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y30-34,From 30 to 34 years,54,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y35-39,From 35 to 39 years,67,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y20-24,From 20 to 24 years,44,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y50-54,From 50 to 54 years,34,Permanently living population on 31 December (Person)
SK042B528609,Nižný Žipov,2020,Women,Y_GE65,65 years or over,106,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y_LE4,4 years or less,67,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y10-14,From 10 to 14 years,60,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Spolu,Total,971,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y55-59,From 55 to 59 years,40,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y15-19,From 15 to 19 years,77,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y45-49,From 45 to 49 years,71,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y5-9,From 5 to 9 years,73,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y25-29,From 25 to 29 years,90,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y40-44,From 40 to 44 years,61,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y60-64,From 60 to 64 years,36,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y30-34,From 30 to 34 years,56,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y35-39,From 35 to 39 years,65,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y20-24,From 20 to 24 years,89,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y50-54,From 50 to 54 years,52,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Total,Y_GE65,65 years or over,134,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y_LE4,4 years or less,36,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y10-14,From 10 to 14 years,34,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Spolu,Total,483,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y55-59,From 55 to 59 years,19,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y15-19,From 15 to 19 years,31,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y45-49,From 45 to 49 years,35,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y5-9,From 5 to 9 years,45,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y25-29,From 25 to 29 years,43,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y40-44,From 40 to 44 years,31,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y60-64,From 60 to 64 years,16,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y30-34,From 30 to 34 years,34,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y35-39,From 35 to 39 years,35,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y20-24,From 20 to 24 years,53,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Men,Y50-54,From 50 to 54 years,25,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Women,Y_LE4,4 years or less,31,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Women,Y10-14,From 10 to 14 years,26,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Women,Spolu,Total,488,Permanently living population on 31 December (Person)
SK042B528617,Novosad,2000,Women,Y55-59,From 55 to 59 years,21,Permanently living population on 31 December (Person)
